name,wikipedia_url
آقاخان بختیار,https://fa.wikipedia.org/wiki/%D8%A2%D9%82%D8%A7%D8%AE%D8%A7%D9%86_%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1
امیر مفخم بختیاری,https://fa.wikipedia.org/wiki/%D8%A7%D9%85%DB%8C%D8%B1_%D9%85%D9%81%D8%AE%D9%85_%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C
لطف‌الله رئیسی,https://fa.wikipedia.org/wiki/%D9%84%D8%B7%D9%81%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D8%B1%D8%A6%DB%8C%D8%B3%DB%8C
سید سعید زمانیان دهکردی,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%B3%D8%B9%DB%8C%D8%AF_%D8%B2%D9%85%D8%A7%D9%86%DB%8C%D8%A7%D9%86_%D8%AF%D9%87%DA%A9%D8%B1%D8%AF%DB%8C
علی قنبری,https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C_%D9%82%D9%86%D8%A8%D8%B1%DB%8C
مجتبی استکی,https://fa.wikipedia.org/wiki/%D9%85%D8%AC%D8%AA%D8%A8%DB%8C_%D8%A7%D8%B3%D8%AA%DA%A9%DB%8C
محمد رئیسی,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%B1%D8%A6%DB%8C%D8%B3%DB%8C
مرتضی تمدن,https://fa.wikipedia.org/wiki/%D9%85%D8%B1%D8%AA%D8%B6%DB%8C_%D8%AA%D9%85%D8%AF%D9%86
سید احمد نوربخش,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%A7%D8%AD%D9%85%D8%AF_%D9%86%D9%88%D8%B1%D8%A8%D8%AE%D8%B4
محمدرضا امیرحسنخانی,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B1%D8%B6%D8%A7_%D8%A7%D9%85%DB%8C%D8%B1%D8%AD%D8%B3%D9%86%D8%AE%D8%A7%D9%86%DB%8C
محمدرضا توسلی (نماینده مجلس شورای اسلامی),https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B1%D8%B6%D8%A7_%D8%AA%D9%88%D8%B3%D9%84%DB%8C_%28%D9%86%D9%85%D8%A7%DB%8C%D9%86%D8%AF%D9%87_%D9%85%D8%AC%D9%84%D8%B3_%D8%B4%D9%88%D8%B1%D8%A7%DB%8C_%D8%A7%D8%B3%D9%84%D8%A7%D9%85%DB%8C%29
محمود روحانی فردوس,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D9%88%D8%AF_%D8%B1%D9%88%D8%AD%D8%A7%D9%86%DB%8C_%D9%81%D8%B1%D8%AF%D9%88%D8%B3
فریدون سعادت قدسی‌نیا,https://fa.wikipedia.org/wiki/%D9%81%D8%B1%DB%8C%D8%AF%D9%88%D9%86_%D8%B3%D8%B9%D8%A7%D8%AF%D8%AA_%D9%82%D8%AF%D8%B3%DB%8C%E2%80%8C%D9%86%DB%8C%D8%A7
ولی‌الله شهاب فردوس,https://fa.wikipedia.org/wiki/%D9%88%D9%84%DB%8C%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D8%B4%D9%87%D8%A7%D8%A8_%D9%81%D8%B1%D8%AF%D9%88%D8%B3
غلامحسین تکفلی,https://fa.wikipedia.org/wiki/%D8%BA%D9%84%D8%A7%D9%85%D8%AD%D8%B3%DB%8C%D9%86_%D8%AA%DA%A9%D9%81%D9%84%DB%8C
اسماعیل فردوسی‌پور,https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D9%85%D8%A7%D8%B9%DB%8C%D9%84_%D9%81%D8%B1%D8%AF%D9%88%D8%B3%DB%8C%E2%80%8C%D9%BE%D9%88%D8%B1
سید محمود نجفی فردوس,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D9%85%D8%AD%D9%85%D9%88%D8%AF_%D9%86%D8%AC%D9%81%DB%8C_%D9%81%D8%B1%D8%AF%D9%88%D8%B3
احمد بهمنیار,https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D8%A8%D9%87%D9%85%D9%86%DB%8C%D8%A7%D8%B1
حسین تجدد,https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%D8%AA%D8%AC%D8%AF%D8%AF
علی حجتی کرمانی,https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C_%D8%AD%D8%AC%D8%AA%DB%8C_%DA%A9%D8%B1%D9%85%D8%A7%D9%86%DB%8C
حسن خوشرو,https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%D9%86_%D8%AE%D9%88%D8%B4%D8%B1%D9%88
محمود دبستانی,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D9%88%D8%AF_%D8%AF%D8%A8%D8%B3%D8%AA%D8%A7%D9%86%DB%8C
علیرضا رزم‌حسینی,https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C%D8%B1%D8%B6%D8%A7_%D8%B1%D8%B2%D9%85%E2%80%8C%D8%AD%D8%B3%DB%8C%D9%86%DB%8C
احمد روحی,https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D8%B1%D9%88%D8%AD%DB%8C
محمد هاشمیان,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D9%87%D8%A7%D8%B4%D9%85%DB%8C%D8%A7%D9%86
محمدعلی شجاعی (سیاستمدار),https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B9%D9%84%DB%8C_%D8%B4%D8%AC%D8%A7%D8%B9%DB%8C_%28%D8%B3%DB%8C%D8%A7%D8%B3%D8%AA%D9%85%D8%AF%D8%A7%D8%B1%29
سید احمد مدنی,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%A7%D8%AD%D9%85%D8%AF_%D9%85%D8%AF%D9%86%DB%8C
سید جلال‌الدین مدنی,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%AC%D9%84%D8%A7%D9%84%E2%80%8C%D8%A7%D9%84%D8%AF%DB%8C%D9%86_%D9%85%D8%AF%D9%86%DB%8C
حمید میرزاده,https://fa.wikipedia.org/wiki/%D8%AD%D9%85%DB%8C%D8%AF_%D9%85%DB%8C%D8%B1%D8%B2%D8%A7%D8%AF%D9%87
شیخعلی‌خان زنگنه,https://fa.wikipedia.org/wiki/%D8%B4%DB%8C%D8%AE%D8%B9%D9%84%DB%8C%E2%80%8C%D8%AE%D8%A7%D9%86_%D8%B2%D9%86%DA%AF%D9%86%D9%87
شاهقلی‌خان زنگنه,https://fa.wikipedia.org/wiki/%D8%B4%D8%A7%D9%87%D9%82%D9%84%DB%8C%E2%80%8C%D8%AE%D8%A7%D9%86_%D8%B2%D9%86%DA%AF%D9%86%D9%87
هاشم آشتیانی,https://fa.wikipedia.org/wiki/%D9%87%D8%A7%D8%B4%D9%85_%D8%A2%D8%B4%D8%AA%DB%8C%D8%A7%D9%86%DB%8C
آقامحمدابراهیم امین‌السلطان,https://fa.wikipedia.org/wiki/%D8%A2%D9%82%D8%A7%D9%85%D8%AD%D9%85%D8%AF%D8%A7%D8%A8%D8%B1%D8%A7%D9%87%DB%8C%D9%85_%D8%A7%D9%85%DB%8C%D9%86%E2%80%8C%D8%A7%D9%84%D8%B3%D9%84%D8%B7%D8%A7%D9%86
ابراهیم خان ظهیرالدوله,https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D8%B1%D8%A7%D9%87%DB%8C%D9%85_%D8%AE%D8%A7%D9%86_%D8%B8%D9%87%DB%8C%D8%B1%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%87
ابوالحسن شیرازی,https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D9%88%D8%A7%D9%84%D8%AD%D8%B3%D9%86_%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C
اسماعیل ثقةالملک,https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D9%85%D8%A7%D8%B9%DB%8C%D9%84_%D8%AB%D9%82%D8%A9%D8%A7%D9%84%D9%85%D9%84%DA%A9
عسکر خان افشار,https://fa.wikipedia.org/wiki/%D8%B9%D8%B3%DA%A9%D8%B1_%D8%AE%D8%A7%D9%86_%D8%A7%D9%81%D8%B4%D8%A7%D8%B1
امیربهادر,https://fa.wikipedia.org/wiki/%D8%A7%D9%85%DB%8C%D8%B1%D8%A8%D9%87%D8%A7%D8%AF%D8%B1
علی امین‌الدوله,https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C_%D8%A7%D9%85%DB%8C%D9%86%E2%80%8C%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%87
حسین‌خان بهرامی,https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86%E2%80%8C%D8%AE%D8%A7%D9%86_%D8%A8%D9%87%D8%B1%D8%A7%D9%85%DB%8C
حسین پیرنیا (مؤتمن‌الملک),https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%D9%BE%DB%8C%D8%B1%D9%86%DB%8C%D8%A7_%28%D9%85%D8%A4%D8%AA%D9%85%D9%86%E2%80%8C%D8%A7%D9%84%D9%85%D9%84%DA%A9%29
سید حسن تقی‌زاده,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%AD%D8%B3%D9%86_%D8%AA%D9%82%DB%8C%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87
عبدالحسین تیمورتاش,https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%AD%D8%B3%DB%8C%D9%86_%D8%AA%DB%8C%D9%85%D9%88%D8%B1%D8%AA%D8%A7%D8%B4
موسی حکیمی,https://fa.wikipedia.org/wiki/%D9%85%D9%88%D8%B3%DB%8C_%D8%AD%DA%A9%DB%8C%D9%85%DB%8C
احمد دریابیگی,https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D8%AF%D8%B1%DB%8C%D8%A7%D8%A8%DB%8C%DA%AF%DB%8C
یحیی دولت‌آبادی,https://fa.wikipedia.org/wiki/%DB%8C%D8%AD%DB%8C%DB%8C_%D8%AF%D9%88%D9%84%D8%AA%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF%DB%8C
رضاشاه,https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7%D8%B4%D8%A7%D9%87
ستارخان,https://fa.wikipedia.org/wiki/%D8%B3%D8%AA%D8%A7%D8%B1%D8%AE%D8%A7%D9%86
نصیرخان سردار جنگ,https://fa.wikipedia.org/wiki/%D9%86%D8%B5%DB%8C%D8%B1%D8%AE%D8%A7%D9%86_%D8%B3%D8%B1%D8%AF%D8%A7%D8%B1_%D8%AC%D9%86%DA%AF
سلطان محمدخان سردار اشجع,https://fa.wikipedia.org/wiki/%D8%B3%D9%84%D8%B7%D8%A7%D9%86_%D9%85%D8%AD%D9%85%D8%AF%D8%AE%D8%A7%D9%86_%D8%B3%D8%B1%D8%AF%D8%A7%D8%B1_%D8%A7%D8%B4%D8%AC%D8%B9
سید عبدالباقی شیرازی,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%A8%D8%A7%D9%82%DB%8C_%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C
اکبر صارم‌الدوله,https://fa.wikipedia.org/wiki/%D8%A7%DA%A9%D8%A8%D8%B1_%D8%B5%D8%A7%D8%B1%D9%85%E2%80%8C%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%87
علی‌خان حاجب‌الدوله,https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C%E2%80%8C%D8%AE%D8%A7%D9%86_%D8%AD%D8%A7%D8%AC%D8%A8%E2%80%8C%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%87
عین السلطنه,https://fa.wikipedia.org/wiki/%D8%B9%DB%8C%D9%86_%D8%A7%D9%84%D8%B3%D9%84%D8%B7%D9%86%D9%87
سهام‌الدین غفاری,https://fa.wikipedia.org/wiki/%D8%B3%D9%87%D8%A7%D9%85%E2%80%8C%D8%A7%D9%84%D8%AF%DB%8C%D9%86_%D8%BA%D9%81%D8%A7%D8%B1%DB%8C
غلامحسین خان سردار محتشم,https://fa.wikipedia.org/wiki/%D8%BA%D9%84%D8%A7%D9%85%D8%AD%D8%B3%DB%8C%D9%86_%D8%AE%D8%A7%D9%86_%D8%B3%D8%B1%D8%AF%D8%A7%D8%B1_%D9%85%D8%AD%D8%AA%D8%B4%D9%85
غلامعلی دولتشاهی,https://fa.wikipedia.org/wiki/%D8%BA%D9%84%D8%A7%D9%85%D8%B9%D9%84%DB%8C_%D8%AF%D9%88%D9%84%D8%AA%D8%B4%D8%A7%D9%87%DB%8C
سید رضا فیروزآبادی,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%B1%D8%B6%D8%A7_%D9%81%DB%8C%D8%B1%D9%88%D8%B2%D8%A2%D8%A8%D8%A7%D8%AF%DB%8C
ابوالقاسم فیوضات,https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D9%88%D8%A7%D9%84%D9%82%D8%A7%D8%B3%D9%85_%D9%81%DB%8C%D9%88%D8%B6%D8%A7%D8%AA
نریمان‌خان قوام‌السلطنه,https://fa.wikipedia.org/wiki/%D9%86%D8%B1%DB%8C%D9%85%D8%A7%D9%86%E2%80%8C%D8%AE%D8%A7%D9%86_%D9%82%D9%88%D8%A7%D9%85%E2%80%8C%D8%A7%D9%84%D8%B3%D9%84%D8%B7%D9%86%D9%87
شرف‌الدوله کلانتر,https://fa.wikipedia.org/wiki/%D8%B4%D8%B1%D9%81%E2%80%8C%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%87_%DA%A9%D9%84%D8%A7%D9%86%D8%AA%D8%B1
امیرنظام گروسی,https://fa.wikipedia.org/wiki/%D8%A7%D9%85%DB%8C%D8%B1%D9%86%D8%B8%D8%A7%D9%85_%DA%AF%D8%B1%D9%88%D8%B3%DB%8C
مارتیروس خان,https://fa.wikipedia.org/wiki/%D9%85%D8%A7%D8%B1%D8%AA%DB%8C%D8%B1%D9%88%D8%B3_%D8%AE%D8%A7%D9%86
هوهانس خان ماسحیان,https://fa.wikipedia.org/wiki/%D9%87%D9%88%D9%87%D8%A7%D9%86%D8%B3_%D8%AE%D8%A7%D9%86_%D9%85%D8%A7%D8%B3%D8%AD%DB%8C%D8%A7%D9%86
مجدالملک سینکی,https://fa.wikipedia.org/wiki/%D9%85%D8%AC%D8%AF%D8%A7%D9%84%D9%85%D9%84%DA%A9_%D8%B3%DB%8C%D9%86%DA%A9%DB%8C
محمد صدیق‌الملک,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%B5%D8%AF%DB%8C%D9%82%E2%80%8C%D8%A7%D9%84%D9%85%D9%84%DA%A9
محمد میرزا کاشف‌السلطنه,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D9%85%DB%8C%D8%B1%D8%B2%D8%A7_%DA%A9%D8%A7%D8%B4%D9%81%E2%80%8C%D8%A7%D9%84%D8%B3%D9%84%D8%B7%D9%86%D9%87
محمداسماعیل محلاتی,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%A7%D8%B3%D9%85%D8%A7%D8%B9%DB%8C%D9%84_%D9%85%D8%AD%D9%84%D8%A7%D8%AA%DB%8C
محمدحسین خان سپهدار,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%AD%D8%B3%DB%8C%D9%86_%D8%AE%D8%A7%D9%86_%D8%B3%D9%BE%D9%87%D8%AF%D8%A7%D8%B1
محمدمهدی‌خان امیرمظفر,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D9%85%D9%87%D8%AF%DB%8C%E2%80%8C%D8%AE%D8%A7%D9%86_%D8%A7%D9%85%DB%8C%D8%B1%D9%85%D8%B8%D9%81%D8%B1
محمدناصر ظهیرالدوله قاجار,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D9%86%D8%A7%D8%B5%D8%B1_%D8%B8%D9%87%DB%8C%D8%B1%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%87_%D9%82%D8%A7%D8%AC%D8%A7%D8%B1
سید حسن مدرس,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%AD%D8%B3%D9%86_%D9%85%D8%AF%D8%B1%D8%B3
صادق مستشارالدوله,https://fa.wikipedia.org/wiki/%D8%B5%D8%A7%D8%AF%D9%82_%D9%85%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%87
نصرالله مشیرالدوله,https://fa.wikipedia.org/wiki/%D9%86%D8%B5%D8%B1%D8%A7%D9%84%D9%84%D9%87_%D9%85%D8%B4%DB%8C%D8%B1%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%87
محمد مصدق,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D9%85%D8%B5%D8%AF%D9%82
امیر مکرم,https://fa.wikipedia.org/wiki/%D8%A7%D9%85%DB%8C%D8%B1_%D9%85%DA%A9%D8%B1%D9%85
عباسقلی‌خان لاریجانی,https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%A7%D8%B3%D9%82%D9%84%DB%8C%E2%80%8C%D8%AE%D8%A7%D9%86_%D9%84%D8%A7%D8%B1%DB%8C%D8%AC%D8%A7%D9%86%DB%8C
ملا امام‌وردی,https://fa.wikipedia.org/wiki/%D9%85%D9%84%D8%A7_%D8%A7%D9%85%D8%A7%D9%85%E2%80%8C%D9%88%D8%B1%D8%AF%DB%8C
ملک‌المتکلمین,https://fa.wikipedia.org/wiki/%D9%85%D9%84%DA%A9%E2%80%8C%D8%A7%D9%84%D9%85%D8%AA%DA%A9%D9%84%D9%85%DB%8C%D9%86
میرزا ملکم‌خان,https://fa.wikipedia.org/wiki/%D9%85%DB%8C%D8%B1%D8%B2%D8%A7_%D9%85%D9%84%DA%A9%D9%85%E2%80%8C%D8%AE%D8%A7%D9%86
اسماعیل ممتاز,https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D9%85%D8%A7%D8%B9%DB%8C%D9%84_%D9%85%D9%85%D8%AA%D8%A7%D8%B2
عبدالصمد ممتازالسلطنه,https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%B5%D9%85%D8%AF_%D9%85%D9%85%D8%AA%D8%A7%D8%B2%D8%A7%D9%84%D8%B3%D9%84%D8%B7%D9%86%D9%87
میرزا حسین خلیلی تهرانی,https://fa.wikipedia.org/wiki/%D9%85%DB%8C%D8%B1%D8%B2%D8%A7_%D8%AD%D8%B3%DB%8C%D9%86_%D8%AE%D9%84%DB%8C%D9%84%DB%8C_%D8%AA%D9%87%D8%B1%D8%A7%D9%86%DB%8C
میرزا صالح آصف‌الدوله,https://fa.wikipedia.org/wiki/%D9%85%DB%8C%D8%B1%D8%B2%D8%A7_%D8%B5%D8%A7%D9%84%D8%AD_%D8%A2%D8%B5%D9%81%E2%80%8C%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%87
میرزا محمدخان سپهسالار,https://fa.wikipedia.org/wiki/%D9%85%DB%8C%D8%B1%D8%B2%D8%A7_%D9%85%D8%AD%D9%85%D8%AF%D8%AE%D8%A7%D9%86_%D8%B3%D9%BE%D9%87%D8%B3%D8%A7%D9%84%D8%A7%D8%B1
میرزا محمدعلی سیوندی,https://fa.wikipedia.org/wiki/%D9%85%DB%8C%D8%B1%D8%B2%D8%A7_%D9%85%D8%AD%D9%85%D8%AF%D8%B9%D9%84%DB%8C_%D8%B3%DB%8C%D9%88%D9%86%D8%AF%DB%8C
میرزا محمدمهدی‌خان اعتضادالدوله,https://fa.wikipedia.org/wiki/%D9%85%DB%8C%D8%B1%D8%B2%D8%A7_%D9%85%D8%AD%D9%85%D8%AF%D9%85%D9%87%D8%AF%DB%8C%E2%80%8C%D8%AE%D8%A7%D9%86_%D8%A7%D8%B9%D8%AA%D8%B6%D8%A7%D8%AF%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%87
میرزا هادی خان کارگزار,https://fa.wikipedia.org/wiki/%D9%85%DB%8C%D8%B1%D8%B2%D8%A7_%D9%87%D8%A7%D8%AF%DB%8C_%D8%AE%D8%A7%D9%86_%DA%A9%D8%A7%D8%B1%DA%AF%D8%B2%D8%A7%D8%B1
سلیمان خان میکده,https://fa.wikipedia.org/wiki/%D8%B3%D9%84%DB%8C%D9%85%D8%A7%D9%86_%D8%AE%D8%A7%D9%86_%D9%85%DB%8C%DA%A9%D8%AF%D9%87
عباس‌علی شوکت,https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%A7%D8%B3%E2%80%8C%D8%B9%D9%84%DB%8C_%D8%B4%D9%88%DA%A9%D8%AA
میرزا ابراهیم نشاط,https://fa.wikipedia.org/wiki/%D9%85%DB%8C%D8%B1%D8%B2%D8%A7_%D8%A7%D8%A8%D8%B1%D8%A7%D9%87%DB%8C%D9%85_%D9%86%D8%B4%D8%A7%D8%B7
میرزا حیدر علی زردوز,https://fa.wikipedia.org/wiki/%D9%85%DB%8C%D8%B1%D8%B2%D8%A7_%D8%AD%DB%8C%D8%AF%D8%B1_%D8%B9%D9%84%DB%8C_%D8%B2%D8%B1%D8%AF%D9%88%D8%B2
محمدعلی نصرت‌السلطان,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B9%D9%84%DB%8C_%D9%86%D8%B5%D8%B1%D8%AA%E2%80%8C%D8%A7%D9%84%D8%B3%D9%84%D8%B7%D8%A7%D9%86
حسینقلی نظام‌السلطنه,https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86%D9%82%D9%84%DB%8C_%D9%86%D8%B8%D8%A7%D9%85%E2%80%8C%D8%A7%D9%84%D8%B3%D9%84%D8%B7%D9%86%D9%87
رضاقلی نوائی,https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7%D9%82%D9%84%DB%8C_%D9%86%D9%88%D8%A7%D8%A6%DB%8C
شیخ فضل‌الله نوری,https://fa.wikipedia.org/wiki/%D8%B4%DB%8C%D8%AE_%D9%81%D8%B6%D9%84%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D9%86%D9%88%D8%B1%DB%8C
عبدالوهاب نظام‌الملک,https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%88%D9%87%D8%A7%D8%A8_%D9%86%D8%B8%D8%A7%D9%85%E2%80%8C%D8%A7%D9%84%D9%85%D9%84%DA%A9
فخرالملک اردلان,https://fa.wikipedia.org/wiki/%D9%81%D8%AE%D8%B1%D8%A7%D9%84%D9%85%D9%84%DA%A9_%D8%A7%D8%B1%D8%AF%D9%84%D8%A7%D9%86
غلامرضا هدایت,https://fa.wikipedia.org/wiki/%D8%BA%D9%84%D8%A7%D9%85%D8%B1%D8%B6%D8%A7_%D9%87%D8%AF%D8%A7%DB%8C%D8%AA
یحیی مشیرالدوله,https://fa.wikipedia.org/wiki/%DB%8C%D8%AD%DB%8C%DB%8C_%D9%85%D8%B4%DB%8C%D8%B1%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%87
علی‌خان والی,https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C%E2%80%8C%D8%AE%D8%A7%D9%86_%D9%88%D8%A7%D9%84%DB%8C
وجیه‌الله میرزا,https://fa.wikipedia.org/wiki/%D9%88%D8%AC%DB%8C%D9%87%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D9%85%DB%8C%D8%B1%D8%B2%D8%A7
سلیمان‌خان اعتضادالدوله,https://fa.wikipedia.org/wiki/%D8%B3%D9%84%DB%8C%D9%85%D8%A7%D9%86%E2%80%8C%D8%AE%D8%A7%D9%86_%D8%A7%D8%B9%D8%AA%D8%B6%D8%A7%D8%AF%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%87
نظام‌الدین حکمت,https://fa.wikipedia.org/wiki/%D9%86%D8%B8%D8%A7%D9%85%E2%80%8C%D8%A7%D9%84%D8%AF%DB%8C%D9%86_%D8%AD%DA%A9%D9%85%D8%AA
رستم میرزا تیموری,https://fa.wikipedia.org/wiki/%D8%B1%D8%B3%D8%AA%D9%85_%D9%85%DB%8C%D8%B1%D8%B2%D8%A7_%D8%AA%DB%8C%D9%85%D9%88%D8%B1%DB%8C
خسروخان سردار ظفر,https://fa.wikipedia.org/wiki/%D8%AE%D8%B3%D8%B1%D9%88%D8%AE%D8%A7%D9%86_%D8%B3%D8%B1%D8%AF%D8%A7%D8%B1_%D8%B8%D9%81%D8%B1
سلطان‌مراد میرزا حسام‌السلطنه,https://fa.wikipedia.org/wiki/%D8%B3%D9%84%D8%B7%D8%A7%D9%86%E2%80%8C%D9%85%D8%B1%D8%A7%D8%AF_%D9%85%DB%8C%D8%B1%D8%B2%D8%A7_%D8%AD%D8%B3%D8%A7%D9%85%E2%80%8C%D8%A7%D9%84%D8%B3%D9%84%D8%B7%D9%86%D9%87
سیف‌الدوله,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D9%81%E2%80%8C%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%87
شمس‌الدین جلالی,https://fa.wikipedia.org/wiki/%D8%B4%D9%85%D8%B3%E2%80%8C%D8%A7%D9%84%D8%AF%DB%8C%D9%86_%D8%AC%D9%84%D8%A7%D9%84%DB%8C
محمدحسین صدر اصفهانی,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%AD%D8%B3%DB%8C%D9%86_%D8%B5%D8%AF%D8%B1_%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86%DB%8C
صمصام‌السلطنه,https://fa.wikipedia.org/wiki/%D8%B5%D9%85%D8%B5%D8%A7%D9%85%E2%80%8C%D8%A7%D9%84%D8%B3%D9%84%D8%B7%D9%86%D9%87
ضرغام‌السلطنه,https://fa.wikipedia.org/wiki/%D8%B6%D8%B1%D8%BA%D8%A7%D9%85%E2%80%8C%D8%A7%D9%84%D8%B3%D9%84%D8%B7%D9%86%D9%87
عبدالله خان امین‌الدوله,https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%84%D9%87_%D8%AE%D8%A7%D9%86_%D8%A7%D9%85%DB%8C%D9%86%E2%80%8C%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%87
علیمرادخان زند,https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C%D9%85%D8%B1%D8%A7%D8%AF%D8%AE%D8%A7%D9%86_%D8%B2%D9%86%D8%AF
فرخ‌خان غفاری,https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D8%AE%E2%80%8C%D8%AE%D8%A7%D9%86_%D8%BA%D9%81%D8%A7%D8%B1%DB%8C
محمود علاءالملک,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D9%88%D8%AF_%D8%B9%D9%84%D8%A7%D8%A1%D8%A7%D9%84%D9%85%D9%84%DA%A9
